CPUs,Input Parameters,Output,Simulation Time
8,"[[0.20266072940568852, 0.1631701033999036, 0.11038380174421239, 0.22223443595780581, 0.19341920368781845, 0.04881476387991879, 0.10174976230056267, 0.24284200423733596, 0.16525664165905082, 0.09150277290883321, 0.2570268526733239, 0.21309957547513292]]","[[47194800.0, 47194800.0]]",4.52
8,"[[0.35912543014315595, 0, 0.15296141122498697, 0.1511266845750774, 0.3868241036671857, 0.25258904180183767, 0.17395136582927576, 0.0093167832083145, 0.2070324670196549, 0.22163566215647676, 0.17560633233437745, 0]]","[[64171120.0, 64171120.0]]",4.34
8,"[[0.08992370342960883, 0.1777315340731347, 0.24445065287015605, 0.1014287314838249, 0.2023921590959762, 0.15897166160818668, 0.21224772868826147, 0.16982944081525883, 0.22405062388103414, 0.29558913433514983, 0.22398110372961394, 0.045002267877378654]]","[[4895686.0, 4895686.0]]",5.29
8,"[[0.3103757858805244, 0.10007037284595736, 0.17778396802874744, 0.09095069232371737, 0.24338736752262916, 0.19027408276082292, 0.203352923236969, 0.09242498915825713, 0.12890888733007555, 0.14481487646134625, 0.20309957652879226, 0.21542013771839777]]","[[23382240.0, 23382240.0]]",6.0
8,"[[0.3469025375073105, 0.24641099609751044, 0.22103705173722465, 0.10374965007406904, 0.21754408236669773, 0.23917370275738203, 0.04550348898012402, 0.34556980907008367, 0.1343021538981794, 0.25088486100933677, 0.1700973805012016, 0.11947071103452687]]","[[28656580.0, 28656580.0]]",4.87
8,"[[0.09162282478505274, 0.05038546729661486, 0.1174965967960894, 0.16592383269489164, 0.08589711298825795, 0.17124879595793954, 0.35656582728159864, 0.14556973661370526, 0.2995829800431319, 0.24003450422135436, 0.27054716937930257, 0.24138661325512825]]","[[49753930.0, 49753890.0]]",5.02
8,"[[0.1686315068703291, 0.15926899569743894, 0.13789736469376312, 0.017221210422352418, 0.18416364421912632, 0.14594281684242022, 0.13558225801341545, 0.3114603460958023, 0.13702081699220398, 0.1494897236795839, 0.2645797934326032, 0.21122724259893516]]","[[64171120.0, 64170970.0]]",5.0
8,"[[0.2546836879140857, 0.2125303191515448, 0.04631212937832355, 0.3132605234501709, 0.1659170775906158, 0.24801216634386114, 0.14017810573452583, 0.2642171110522803, 0.16161748670897946, 0.16978196827011244, 0.15194435298120298, 0.3123729038416371]]","[[43972900.0, 43972890.0]]",4.48
8,"[[0.1552315090124875, 0.16753213234877046, 0.08468950222225416, 0.1643366254462169, 0.11416863577221346, 0.3294442459408439, 0.32027159981639386, 0.43278778632897197, 0.21264055706170573, 0.3031175544257546, 0.12988839727212334, 0.10541528590555975]]","[[64171120.0, 64171120.0]]",4.53
8,"[[0.16638739473379363, 0.3384830028925061, 0.31041805196103656, 0.17034544302076218, 0, 0.13088363547134046, 0.18562068496940648, 0.10621061295963843, 0.20973786508621842, 0.17885519366827218, 0.32586802168325646, 0.23279364262423133]]","[[64171120.0, 64171120.0]]",5.15
8,"[[0.25354789905907543, 0.33487191073310907, 0.21705608912858482, 0.22759468357020368, 0.25858742737941465, 0.23565029380458802, 0.16082495250473722, 0.23647856033451212, 0.1248065267697498, 0.06532257168092556, 0.06579387525093788, 0.1693385612050499]]","[[64171120.0, 64171120.0]]",4.86
8,"[[0.21085836201925284, 0.25148161273357417, 0.20564167811641745, 0.3359442387975575, 0.25133903549537995, 0.261362970224869, 0.20283376374362896, 0.19450262831400053, 0.3502250365106255, 0.3481107259865608, 0.07886203424263025, 0.17808086344962554]]","[[64171120.0, 64171120.0]]",6.14
8,"[[0.17750025690969537, 0.28699920385436545, 0.19323173783211736, 0.23395193022240188, 0.2566009222093931, 0.14079086171039534, 0.16355313051352183, 0.1135682052408574, 0.3191092139165371, 0.20048901913276324, 0.31749609663877043, 0.17681815988267016]]","[[64171120.0, 64171120.0]]",4.4
8,"[[0.2224132028342127, 0.22894897772973502, 0.22718886532399107, 0.22915634222677206, 0.3362802192852242, 0.03161450630119736, 0.16911159327346303, 0.185060928834283, 0.17368046097930043, 0.1729122912492247, 0.33546404339572244, 0.3466978072277817]]","[[175811.3, 175811.3]]",4.79
8,"[[0.17677506756405278, 0.24732123597396438, 0.2975527267814529, 0.2987474050673376, 0.16423784748703596, 0.126317548611451, 0.11581456834700417, 0.15071474264365492, 0.21619062594456287, 0.27266344952446386, 0.22565465189738962, 0.27857747441290964]]","[[23744150.0, 23744150.0]]",5.27
8,"[[0.10812947389477791, 0.17219481329426048, 0.31817487817975143, 0.16003474401883394, 0.16682300209216896, 0.23354315983158408, 0.2568153666367909, 0.27731169945828205, 0.3149566683607151, 0.3308495270193518, 0.16505259325017904, 0.20350057990661577]]","[[29018490.0, 29018490.0]]",4.74
8,"[[0.20024735713558417, 0.04553261433902925, 0.17087880504007225, 0.2362174339592478, 0.27751258482393437, 0.261247955142, 0.2840290169365154, 0.21028670247909545, 0.14895119449310712, 0.2881679900672414, 0.12375139368371187, 0.1498587414981355]]","[[4817930.0, 4817930.0]]",6.93
8,"[[0.24466367788884322, 0.1286246224039831, 0.26061319091123375, 0.17248707396575474, 0.09018575832583718, 0.26697333754650543, 0.29747191879205753, 0.23890109805478088, 0.11203147231737266, 0.1412003819050191, 0.13594745930093724, 0.20621357656729447]]","[[64171120.0, 64170950.0]]",4.87
8,"[[0.04973727584581367, 0.24815783836478383, 0.12697007812035632, 0.2162632660826049, 0.22879278007731008, 0.31812476056431194, 0.18223737065879775, 0.1702561615794593, 0.18661816242886586, 0.3343179386561239, 0.2508963947132617, 0.18139883036896612]]","[[175811.3, 175811.2]]",4.64
8,"[[0.2456575761492534, 0.15608013880109353, 0.16500351640139949, 0.08641161160866949, 0.20396470309519374, 0.2849494036286959, 0.21408870266256916, 0.27904600498538434, 0.16995966289923856, 0.18196771160559796, 0.19661316541330132, 0.14426055783436678]]","[[64171120.0, 64171120.0]]",4.83
8,"[[0.2643429715501989, 0.2381758566595371, 0.17385434524345644, 0.24737668603790175, 0.20001654028636154, 0.1725121064703623, 0.19158555029194121, 0.15176848712388463, 0.11419052252217401, 0.1557665407224634, 0.21186630377644378, 0.18675438720907495]]","[[64171120.0, 64171120.0]]",6.17
8,"[[0.0938233800256533, 0.16398881870464957, 0.173209320731169, 0.17817511215918824, 0.24098333274614833, 0.22140747601559652, 0.14028356216271543, 0.049874114975237444, 0.3304620530424199, 0.19535942265866824, 0.1400985003646999, 0.17542266411552712]]","[[2637169.0, 2637169.0]]",5.06
8,"[[0.14119994016215137, 0.23632779082116193, 0.3066530686776502, 0.1318064379335402, 0.24042664353154072, 0.0228913000814977, 0.10015982945033541, 0.3052721148012446, 0.1989432832348748, 0, 0.18201676729327043, 0.11163650305307299]]","[[37096180.0, 37096180.0]]",4.25
8,"[[0.2733811087615635, 0.15531759211980545, 0.2231131667205699, 0.17750987728214798, 0.18931080970962047, 0.09867779016684085, 0.29019242782488636, 0.26260507023266855, 0.22524174589209314, 0.15989544396329125, 0.1801058637086005, 0.20183339644098744]]","[[527433.9, 527433.9]]",4.42
8,"[[0.1421299704779627, 0.2631765601298405, 0.1954778448098175, 0.1998395837107603, 0.11206135267328306, 0.09170546303589926, 0.1846464916582967, 0.21213999213646922, 0.03890158528493465, 0.16324764024600935, 0.11773680471982347, 0.2162022685604164]]","[[64171120.0, 64171120.0]]",4.93
8,"[[0.18202895051263457, 0.293994002437564, 0.1288446139758417, 0.4453221253258984, 0.09228721724097494, 0.2869952487876552, 0.10732947266497948, 0.23594072390655618, 0.2226561931857602, 0.21308588859639352, 0.11582077403720537, 0.2918932897372121]]","[[64171120.0, 64171120.0]]",4.76
8,"[[0.2566292481886656, 0.22575012074741985, 0.31647978269063265, 0.21523622654973323, 0.1787707209469862, 0.18473806905030843, 0.2118376372126698, 0.21558016119050338, 0.14427252445227856, 0.25409840776289244, 0.2946028492136133, 0.20836008451166407]]","[[42370520.0, 42370520.0]]",4.77
8,"[[0.3211136377393889, 0.1739459189664414, 0.16935626760830438, 0.25937137994609916, 0.1782713812407847, 0.33241689882770503, 0.2358877812857386, 0.19672823644195309, 0.23904915006921898, 0.24797014612704038, 0.24212386882707196, 0.2653711468743275]]","[[37096180.0, 37096180.0]]",4.48
8,"[[0.18831176181792256, 0.03254417294926218, 0.31342509504436966, 0.11669797578779403, 0.2973652482338107, 0.22029376663447692, 0.24258542281791734, 0.10994072427180374, 0.10827904221675687, 0.21809375562598612, 0.2672131025573699, 0.06767840095599617]]","[[527433.9, 527433.9]]",4.62
8,"[[0.31841404850134747, 0.1407692296291219, 0.2636047071144677, 0.20656538187632761, 0.3334399991738128, 0.29535590770892794, 0.28370387586600476, 0.10443350285130809, 0.2651341714777353, 0.3058875929593607, 0.37986385264511635, 0.19902747622583825]]","[[1230679.0, 1230679.0]]",4.87
8,"[[0.2508371237246985, 0.08301190724771806, 0.22445675389007327, 0.054736942623279106, 0.2535861354101549, 0.12323901664039769, 0.23209657635638523, 0.14642378639125403, 0.16331307399951736, 0.12276486290923529, 0.44222495994271127, 0.06389830869455998]]","[[37078300.0, 37078290.0]]",4.46
8,"[[0.17586571319853794, 0.3158525062359207, 0.22503371337741002, 0.2767436590687496, 0.3292679601565045, 0.31221561063037384, 0.29847739278011004, 0.19824698909526228, 0.20224786960273552, 0.09886922568464639, 0.15567937067791204, 0.0340648511776768]]","[[64171120.0, 64171120.0]]",4.98
8,"[[0.15948238209646007, 0.08716538096680555, 0.12088740620890093, 0.2000957115450467, 0.3274873910002383, 0.19107481960028622, 0.2604805494507555, 0.2143814123182522, 0.07650703075502191, 0.17734542955636523, 0.09590550446626417, 0.1520555058039112]]","[[25208080.0, 25208080.0]]",4.45
8,"[[0.22964829784813154, 0.34681676440323794, 0.17208241448267506, 0.27346845736112435, 0.13268081255000436, 0.18659356250285236, 0.018988615927706592, 0.24199700443126476, 0.2720283719182949, 0.1274673038104953, 0.09301830727999359, 0.30134111431624966]]","[[64171120.0, 64171120.0]]",4.83
8,"[[0.21901049626045377, 0.2911322105541795, 0.21917388468121363, 0.19356013225650065, 0.11492303328528816, 0.20256043515676653, 0.18883639420737552, 0, 0.2550248916605956, 0.28215548593593986, 0.25627855078538864, 0.23855147231484242]]","[[5168852.0, 5168852.0]]",4.03
8,"[[0.1319637444854415, 0.2140051628564224, 0.23951266976340374, 0.1788431474105918, 0.1807148245222848, 0.2978475223739614, 0.16672789167851237, 0.18084234513780814, 0.07174758002472112, 0.08070848841448627, 0.22699664644889536, 0.2279791012812527]]","[[64171120.0, 64171110.0]]",5.0
8,"[[0.12247308943190781, 0.19094513930582122, 0.18971129450191743, 0.25176487017333943, 0.21669446715057822, 0.225832383660812, 0.3751466693523295, 0.31016664467525024, 0.21160940595778507, 0.09426298439208569, 0.1578577634664284, 0.1611952129893211]]","[[64171120.0, 64171120.0]]",4.75
8,"[[0.2428237727000747, 0.10677039680596982, 0.1297383764283522, 0.11227216784340623, 0.1157989301669904, 0.10144922139372312, 0.16353242341397017, 0.3184506655410082, 0.15806361383172282, 0.2280289660429459, 0.21447086393505385, 0.31848016512365374]]","[[2637169.0, 2637169.0]]",9.3
8,"[[0.026266582052176357, 0.39346847936091867, 0.0949864288071717, 0.1538665205602947, 0.191705863718002, 0.1826798762955199, 0.14836951672143844, 0.1381555592379392, 0.32535017007330436, 0.1883062853248952, 0.20813052103934288, 0.13007915715632118]]","[[5450150.0, 5450150.0]]",4.92
8,"[[0.29766198955292844, 0.1762156721928809, 0, 0.215005397930504, 0.2394991557985331, 0.08659937180698073, 0.2916864754678118, 0.3328299268695183, 0.25697595240687787, 0.23351882854441258, 0.19473649482574318, 0.15527150737782122]]","[[10513520.0, 10513520.0]]",4.75
8,"[[0.3725477337628125, 0.20611860601891294, 0.25592597391556576, 0.15594074892634371, 0.14982757642777544, 0.16820929841745325, 0.1562045050716376, 0.1940204921691073, 0.14687360030946625, 0.2368462046725559, 0.21318626324938242, 0.22986422681301677]]","[[64171120.0, 64171120.0]]",4.74
8,"[[0.1391781867526958, 0.22337637941407945, 0.005292386468081556, 0.16023737047440437, 0.20286752897257423, 0.2761934894643996, 0.2352788116341815, 0.24408224051211408, 0.08668528357764911, 0.22011929435134556, 0.26905659681318006, 0.15362142438817014]]","[[64171120.0, 64171110.0]]",4.76
8,"[[0.1528059026224184, 0.12611958134682988, 0.18823161785202974, 0.27639072822480665, 0.11904599572047467, 0.2148943701355506, 0.208905011593302, 0.10542919964864747, 0.19755980825062477, 0.1902493116593359, 0.2733474321853049, 0.2605874649314629]]","[[64171120.0, 64171120.0]]",4.63
8,"[[0.27734360464798996, 0.07243851779642899, 0.2313913323830245, 0.23874113007491876, 0.22772641204128277, 0.22434176084231916, 0.3431031271920896, 0.22917263349668102, 0.14602503426588165, 0.2636045282807372, 0.16265839095774065, 0.2828611059496764]]","[[44742880.0, 44742880.0]]",5.81
8,"[[0.17352985014261899, 0.26406000514783495, 0.24162629056215978, 0.078429193285017, 0.2761986534441087, 0.27915324806741576, 0.11180432677458291, 0.21399051034183253, 0.4194729968323845, 0.19111613939831168, 0.14181511497891433, 0.12511801378488352]]","[[64171120.0, 64171120.0]]",4.4
8,"[[0.31638384086071747, 0.1863955969410378, 0.24019322641211044, 0.2467811680589195, 0.1664574053655323, 0.1121825159330627, 0.10044146704843307, 0.11684494293648987, 0.2875771385365591, 0.11409396225192481, 0.08814114846446698, 0.23613293112516626]]","[[64171120.0, 64171120.0]]",4.88
8,"[[0.21551284766635226, 0.2900722393638414, 0.25411951020426493, 0.11346587965105338, 0.3245297459829357, 0.17813624090643862, 0.14455604155627305, 0.21145479249143073, 0.24038373087774428, 0.2631589402555013, 0.059961677012356274, 0.12665479619915165]]","[[10724490.0, 10724490.0]]",4.79
8,"[[0.19084778566702193, 0.14760250370114172, 0.27767303224699447, 0.33963283738856687, 0.13550166436899078, 0.10687914321369005, 0.22269975343989004, 0.1591070387364363, 0.2001436481162126, 0.08659780819718481, 0.360239725297236, 0.16488614389039447]]","[[64171120.0, 64171120.0]]",5.41
8,"[[0.2092418838560315, 0.13985916673459758, 0.02458325778342521, 0.34900042440116946, 0.025303459242028953, 0.11015895670021872, 0.2182483533350498, 0.01721017928245616, 0.13169473000985027, 0.2682351846784206, 0.2909204488813874, 0.25487037795394346]]","[[64171120.0, 64171120.0]]",4.98
8,"[[0.16127236278393042, 0.11352864563730052, 0.2533515552432008, 0.41306077634434823, 0.25723236054762666, 0.22714943713345317, 0.18867129056675197, 0.26647339876998133, 0.1771434014859466, 0.3574395728551472, 0.25319993079010317, 0.11415417210973883]]","[[1230679.0, 1230679.0]]",5.65
8,"[[0.053580347550320484, 0.2547055018597938, 0.16124249264419513, 0.08535121110053077, 0.2252168748247087, 0.2113066973236015, 0.0732431221799287, 0.2461073140962597, 0.20180494607966204, 0.1752557173435181, 0.14740685776256301, 0.24123666894164816]]","[[10724490.0, 10724490.0]]",4.33
8,"[[0.2265579303925396, 0.2415760385763739, 0.17994404462348823, 0.002061254613437896, 0.2960688368432427, 0.3073522145430125, 0.1230698985317688, 0.2882843486556504, 0.16046490871334235, 0.233080076590577, 0.11137189098925468, 0.25182363050451734]]","[[63467880.0, 63467880.0]]",4.42
8,"[[0.09815468859462992, 0.28486391949737977, 0.18357656508940373, 0.1496255501764224, 0.3057116419474575, 0.14928388718048505, 0.2789840286208254, 0.2354042231174059, 0.11540149062686915, 0.2583346834320808, 0.22866391821743637, 0.11077050829844351]]","[[64171120.0, 64171120.0]]",4.34
8,"[[0.22062536972871952, 0.2709466329959146, 0.18766209038343473, 0.05566168968052107, 0.09143552641113743, 0.16598169343673874, 0.2611715640039548, 0.17448050268498974, 0.23518360217708978, 0.14746807284570523, 0.17876926267467275, 0.26242143295007403]]","[[64171120.0, 64171120.0]]",5.13
8,"[[0.2874505932828156, 0.1330296775620058, 0.45634517253261153, 0.2996254348258067, 0.19254068223314222, 0.19507301597258261, 0.2488399520984185, 0.12425751703518174, 0.15833646824493858, 0.2828377357133381, 0.22173088896500834, 0.1686901042745517]]","[[64171120.0, 64171120.0]]",5.17
8,"[[0.12644424893516618, 0.1309139053272178, 0.15448042307002063, 0.1852953431362375, 0.15080990810888073, 0.11986505071787337, 0.2749191285035683, 0.20539056559512953, 0.08283056084816152, 0.21501102158330962, 0.19692071551163112, 0.09552320779230293]]","[[64171120.0, 64171120.0]]",4.75
8,"[[0.26643730528253934, 0.12081707025001794, 0.283623784229572, 0.24278206767839267, 0.14529066581569916, 0.2435930367949017, 0.17639890299230263, 0.14581597695743262, 0.3093931404245925, 0.1998151036412714, 0.1994523306424929, 0.2649904979093507]]","[[64171120.0, 64171120.0]]",4.67
8,"[[0.0027940196482347524, 0.2686556250744568, 0.4122628349377695, 0.13924977791422816, 0.1513931035181067, 0.2531569706959914, 0.3471200863097647, 0.18220492061993096, 0.22220796864224246, 0.30787037176082294, 0.12709554493399294, 0.16717519657374086]]","[[64171120.0, 64171120.0]]",4.93
8,"[[0.19964851647834486, 0.1997704998341044, 0.21087981266503136, 0.227994524920565, 0.29129941944638343, 0.3563038214870615, 0.27082145823934217, 0.255738759375381, 0.33217572829171316, 0.022739959878830485, 0.13022987100325434, 0.2783043265842628]]","[[527433.9, 527433.9]]",5.43
8,"[[0.3496121128070546, 0.2565748878909393, 0.3484803776879226, 0.22086486211691553, 0.21407329190330315, 0.27069664407225696, 0.17698949312062928, 0.0914298680197719, 0.2900776112925604, 0.12227184515079126, 0.23098596081138084, 0.38747152169902677]]","[[64171120.0, 64171120.0]]",5.03
8,"[[0.18669885565273117, 0.17891386834568834, 0.23450815115559037, 0.3285896399464977, 0.2322618538047599, 0.13642490006018151, 0.06120305244326327, 0.27809267645486435, 0.16640894056086786, 0.2307285801907833, 0.27564557958106145, 0.15167577675556254]]","[[64171120.0, 64171120.0]]",7.13
8,"[[0.274909508109656, 0.14380084839350937, 0.16062035585639253, 0.26908971390071, 0.2145687359878282, 0.15509305056917244, 0.14797218457147232, 0.35942358879924496, 0.16359033529392436, 0.16413180141729794, 0.3414639285108708, 0.25012396290654054]]","[[64171120.0, 64171120.0]]",4.6
8,"[[0.23349198733642795, 0.20931356645211377, 0.14479336510555135, 0.16548602118398054, 0.13663634400988672, 0.07602684805523977, 0.17972576091871803, 0.16299803117360118, 0.1439523879189164, 0.24757524962303842, 0.3105608524709431, 0.14340940642003788]]","[[64171120.0, 64171120.0]]",4.54
8,"[[0.2488822386077287, 0.21772341807422568, 0.10153830383674074, 0.037310406942115015, 0.19903494876731595, 0.2560543983584784, 0.2500905194158667, 0.15235113683856194, 0.22114888257831072, 0.10352143876189321, 0.07811627629826653, 0.23797511420449485]]","[[64171120.0, 64171100.0]]",4.57
8,"[[0.19243357732381008, 0.18795825062714175, 0.14550774652524354, 0.2070837574243295, 0.034555244846631666, 0.26192729356882727, 0.12364116448406107, 0.08762386443382006, 0.31624822367511396, 0.2079930039831291, 0.17269727994300824, 0.13320184248878442]]","[[64171120.0, 64170870.0]]",5.25
8,"[[0.11851384467161925, 0.07816328516565137, 0.07896480449278541, 0.1389691992330823, 0.21324775013178485, 0.25414980976983936, 0.21897435851640565, 0.0572965081057126, 0.17678233311548347, 0.20250517125475542, 0.24466217294642906, 0.2164329041097411]]","[[64171120.0, 64171120.0]]",4.46
8,"[[0.13851327912171754, 0.09011195660981818, 0.13567044803132297, 0.18246760708332768, 0.28224127236977004, 0.07026245437213491, 0.14954182690060916, 0.10483677168630637, 0.2576049645827382, 0.11848190119423707, 0.16331308442468484, 0.048045740334267534]]","[[64171120.0, 64171110.0]]",4.38
8,"[[0.22822129587978512, 0.2029287930125077, 0.21149687998413338, 0.19890468448505141, 0.2735209752066989, 0.1463630263733946, 0.22196379049962042, 0.200413295340119, 0.11376110817115417, 0.13050519119000328, 0.20497124682111356, 0.2805661662619836]]","[[64171120.0, 64171120.0]]",4.62
8,"[[0.3299196008500914, 0.37045763919635566, 0.22526376923903318, 0.27006470698016327, 0.15365018964336624, 0.1384683390437612, 0.1287399478229761, 0.22056679427384204, 0.23576698337306204, 0.14063743814525764, 0.1858226340152081, 0.19953295924791775]]","[[64171120.0, 64171120.0]]",4.69
8,"[[0.29448670923780673, 0.30176614776927563, 0.2039737617118776, 0.22371546204856602, 0.07766149625942916, 0.36958293540798615, 0.3332306792386287, 0.21116049757876548, 0.06261755044030895, 0.22231757337143376, 0.20712216083579793, 0.3131207010318302]]","[[1230679.0, 1230679.0]]",5.42
8,"[[0.12877258335915548, 0, 0.22585501805779118, 0.08384973222745551, 0.1922015818194696, 0.32557764616789897, 0.17670493591367986, 0.280125286113621, 0.19722585156218955, 0.06176088540684457, 0.28503468558478706, 0.1884858199776507]]","[[64171120.0, 64171120.0]]",4.38
8,"[[0.16231898519971827, 0.23992179412008374, 0.27211687810648333, 0.20774223208302628, 0.2715375423619001, 0.2454565526487271, 0.15153031768250827, 0.1906554500454188, 0.08761131679896363, 0.2917498453187509, 0.2595133156964137, 0.3244069248035736]]","[[64171120.0, 64171120.0]]",4.65
8,"[[0.14718293379868264, 0.23496669466025502, 0.33564428755982945, 0.2800410592018231, 0.2200016618118072, 0.19656678023357152, 0.22494140092680853, 0.1811420255455195, 0.24383908133043522, 0.1514932001916233, 0.11318066883047248, 0.17714803065132337]]","[[64171120.0, 64171120.0]]",4.57
8,"[[0.35992511205822675, 0.33166508301303754, 0.08090508806664845, 0.2999808695189837, 0.2282319424903815, 0.046316140471241274, 0.27586318709922836, 0.15705433914199035, 0.24099957910871098, 0.2391276579099406, 0, 0.22141121861106872]]","[[36808120.0, 36808120.0]]",4.36
8,"[[0.20353606448508355, 0.14939178721613072, 0.17628652047766058, 0.19869020313795716, 0.04857150505666569, 0.14731365358325815, 0.3315941499635483, 0.2918749731922507, 0.2865872238194419, 0.17010322094981778, 0.10480368873401283, 0.10169419618415446]]","[[64171120.0, 64171120.0]]",4.5
8,"[[0.21712905268591803, 0.16859544741340793, 0.15142613301643687, 0.12934621442822164, 0.1611908799734073, 0.20980111601709525, 0.12152673658784388, 0.33403016048223333, 0.196301749744303, 0.4513999844167355, 0.3556664766147932, 0.20672710010957623]]","[[64171120.0, 64171120.0]]",4.36
8,"[[0.16875395980421007, 0.2520340977233306, 0.1756609330608222, 0.2281713771137823, 0.13617083317384088, 0.2053282245641305, 0.25239854882810486, 0.22732400333002792, 0.07302344772894628, 0.18278329274055005, 0.23441685291789965, 0.09007531886786647]]","[[64171120.0, 64171120.0]]",4.65
8,"[[0.0872622794897487, 0.14501167230822978, 0.06794700202158846, 0.19378308828724009, 0.21731552103784574, 0.2917342632645366, 0.26666549220881236, 0.2675437773745953, 0.15450854252182597, 0.154176353450349, 0.286612192207775, 0.10520843239804441]]","[[64171120.0, 64171120.0]]",4.95
8,"[[0.07419818076711532, 0.15282574587582826, 0.2655956485274055, 0.10871953703938368, 0.10684921126632614, 0.17978192391265552, 0.09800856148854889, 0.25537057204897057, 0.15733315611672127, 0.16732646086933628, 0.23922879067446745, 0.09476407992025172]]","[[64171120.0, 64171120.0]]",4.28
8,"[[0.21018607019894067, 0.1587624489210333, 0.27128535800634873, 0.16492338844794358, 0.2970970261680006, 0.1889939472308013, 0.05951792173818246, 0.13215462083356241, 0.2562941634495663, 0.27388423962252506, 0.187642839388615, 0.42540923403099695]]","[[18525230.0, 18525230.0]]",4.76
8,"[[0.2594141043045856, 0.2677725961723228, 0.24952408115438904, 0.20021786154309637, 0.14710180865534572, 0.09519723070422415, 0.1955650350474379, 0.17369019215798442, 0.20509578446442622, 0.38161176597986923, 0.043515380527818975, 0.34305125013968285]]","[[2637169.0, 2637169.0]]",4.65
8,"[[0.28476796535292836, 0.24372533575078964, 0.19685783273332078, 0.3042084320146269, 0.26219558710427626, 0.2132799682490456, 0.23827934466993675, 0.16267368047707745, 0.2044176402959237, 0.31250256431996054, 0.18422148721323903, 0.379831180057682]]","[[64171120.0, 64171120.0]]",4.42
8,"[[0.10841695375907308, 0.2385410477034795, 0.24621462952196232, 0.31987971689471917, 0.05437145375329666, 0.08759142163169448, 0.1557000716888224, 0.2244345724745455, 0.27851056502471155, 0.2803897211681494, 0.13474064086088205, 0.1090391144805867]]","[[64171120.0, 64171120.0]]",5.27
8,"[[0.1780845230009891, 0.20039399263931013, 0.2675967874908876, 0.25957868094974285, 0.2778759469411935, 0.2186370637139199, 0.08288192809273566, 0.244967429884757, 0.14067021681426622, 0.11523842030669006, 0.23677263740128998, 0.19486146552124767]]","[[5450150.0, 5450150.0]]",4.66
8,"[[0.19506026690460532, 0.3503504853777214, 0.0614575657948116, 0.23692801536362312, 0.1738338724160109, 0.08225015696944604, 0.25764790452910385, 0.24645224133787846, 0.1415638702725454, 0.1357777865768044, 0.2535463503600175, 0.19015107781420115]]","[[64171120.0, 64171120.0]]",4.57
8,"[[0.2634981284067832, 0.17185253741257153, 0.05520473661146519, 0.09730543035489589, 0.2879971392377895, 0.29880296403263407, 0.4147064392265318, 0.06852763849460392, 0.09612358910772738, 0.1769618484012575, 0.319598962499162, 0.337425708885954]]","[[1230679.0, 1230679.0]]",4.74
8,"[[0.23994082571069478, 0.1900793324693801, 0.19825969476398747, 0.13216667594052653, 0, 0.17557804891556694, 0.23094170281290158, 0.1155240201676516, 0.3436989898336526, 0.22403042076872592, 0.1929583181327002, 0.2149257689843489]]","[[64171120.0, 64171120.0]]",4.97
8,"[[0.23525947642982376, 0.06439957807598062, 0.24771184059371223, 0.16968061731380094, 0.20666478090653576, 0.30114513535003457, 0.1897966345994563, 0.12471122661651744, 0.3325688644078223, 0.21209441495354975, 0.10167255298632877, 0.2197288329945632]]","[[64171120.0, 64171120.0]]",4.53
8,"[[0.18138785057835452, 0.08165117854006439, 0.19482822378839326, 0.17384983344921812, 0.1543090526003861, 0.17846803632620803, 0.2162526056077623, 0.3004679616819641, 0.2311736278445859, 0.2493371437910576, 0.15113569009151667, 0.1967954700825917]]","[[64171120.0, 64171100.0]]",5.0
8,"[[0.14400855026127785, 0.322552043671249, 0.16471034544988883, 0.17274881921745922, 0.2311075146883672, 0.2376472555215198, 0.16934886977108377, 0.19744362475808278, 0.23216089425282657, 0.22871454086749876, 0.12450111444374455, 0.14135981371207357]]","[[64171120.0, 64171120.0]]",4.4
8,"[[0.110096380356344, 0.20675642265935032, 0.21574726601717933, 0.13570793321910268, 0.12935890631349317, 0.12064815708940711, 0.2096935859969089, 0.19016796075082196, 0.23459260623726988, 0.24333237794248433, 0.1531552462370308, 0.13054671795158593]]","[[64171120.0, 64171120.0]]",4.97
8,"[[0.3055035882462038, 0.0233909625290826, 0.296883506164025, 0.23411255748895277, 0.1886484786555412, 0.16973723489923043, 0.3209623539730211, 0.3209762912989583, 0.18019427478437744, 0.10686748239511377, 0.32217545262331926, 0.2711656437017057]]","[[41625420.0, 41625420.0]]",4.77
8,"[[0.251043572517783, 0.2949174639686692, 0.26277421227433917, 0.23303222621671213, 0.22376465224623215, 0.21533210381497075, 0.1126721031956858, 0.1927846237242827, 0.18253530632498186, 0, 0.2248995177985397, 0.21372999063156278]]","[[64171120.0, 64171120.0]]",5.76
8,"[[0.33614903169076893, 0.1961744018203629, 0.1151649941407524, 0.2557677011879829, 0.3561275829288905, 0.28997246806748594, 0.1409285294833561, 0.2909361493305189, 0.17929485208900195, 0.07755195724745591, 0.2233724582691461, 0.283752144661165]]","[[64171120.0, 64171120.0]]",6.46
8,"[[0.15662294431600016, 0.15988437222157553, 0.21402415239402844, 0.31363078155802654, 0.3031598934390197, 0.2819798099066183, 0.20318443286827598, 0.04472825015379306, 0.28214097421903195, 0.2613091911444651, 0.17122541666343244, 0.17377955467110318]]","[[47214200.0, 47214200.0]]",4.77
