CPUs,Input Parameters,Output,Simulation Time
32,"[[0.18464478849605, 0.21314663771108752, 0.14381885362969338, 0.11340182818345697, 0.102828253842817, 0.014511303051452179, 0.12104478461423711, 0.2666579641176262, 0.1264422288923674, 0.11893700528774959, 0.28586996536192644, 0.1982646525395939]]","[[872727700.0, 870104200.0]]",40.95
32,"[[0.2981945309771909, 0.18614262789477126, 0.12691848790495713, 0.202425710605971, 0.2105465545611572, 0.1755021019328873, 0.2312602153625542, 0.07596430415983822, 0.03856764868857096, 0.2206764045955442, 0.13200608983749323, 0.020184626711357567]]","[[872727700.0, 869972300.0]]",42.0
32,"[[0.20599773764336043, 0.25753299713460737, 0.19042683625150686, 0.16862632237284136, 0.2865142469314029, 0.2350013735381893, 0.17052804382640657, 0.11480540985062916, 0.24037435759589795, 0.2191187893542309, 0.1718676567281467, 0.2041992718254252]]","[[894068100.0, 893873200.0]]",40.03
32,"[[0.15479741965523872, 0.29723813826468903, 0.22140928701694967, 0.05120739287007625, 0.05505763747962025, 0.23100230609908792, 0.13592192370129377, 0.21139029999329503, 0.2916165548107039, 0.15130714504204124, 0.39935693387323645, 0.22359630178965875]]","[[894068100.0, 888368900.0]]",43.09
32,"[[0.1248700368052657, 0.15999939351543335, 0.25887840890666197, 0.28649514468146225, 0.16980080761186997, 0.184456935232722, 0.2621579477965418, 0.22821942011999585, 0.16759246544076226, 0.1531235607626242, 0.2149601838770386, 0.098690965567452]]","[[896688400.0, 896611400.0]]",36.14
32,"[[0.2279379034934753, 0.23920683597960565, 0.27724002229259487, 0.19780178552813246, 0.26954123242555433, 0.07548322458147635, 0.15338583588999008, 0.1761789073631698, 0.1995904245861031, 0.36775034227464554, 0.1987684328221097, 0.18017152595452995]]","[[916175400.0, 914025900.0]]",62.02
32,"[[0.31404880865416007, 0.16714976006269933, 0.16593093794865282, 0.30709711944369317, 0.06113175917950053, 0.24991145839718684, 0.2961793729313991, 0.2182824786249902, 0.19790371778944468, 0.2008361311485907, 0.29932996499390285, 0.3347705510773602]]","[[268712900.0, 268712900.0]]",41.69
32,"[[0.0772782216024302, 0.1412959039002687, 0.17787585740996054, 0.35514460664042524, 0.15661131133220824, 0.2628572685617008, 0.27603763471612436, 0.2937542513589718, 0.22051590423393458, 0.1163477366177705, 0.23966346316889361, 0.35844714696234203]]","[[889865400.0, 889310700.0]]",43.67
32,"[[0.14763920881272857, 0.2859521073752554, 0.2962478006490436, 0.18527292014659238, 0.21167537421234203, 0.19670169173449917, 0.18868917538541657, 0.0942988476159478, 0.21876405803982815, 0.17455050847263207, 0.12282692236972916, 0.1815378035064118]]","[[654169000.0, 654158300.0]]",46.16
32,"[[0.2872931800020822, 0.2886075489151088, 0.16425058912533116, 0.23231394482268505, 0.24291956997809203, 0.13712250313946323, 0.030974253790995332, 0.23459326495884247, 0.28603886686916274, 0.0031691394152988106, 0.28500102282581447, 0.1402322838736147]]","[[883968500.0, 881613200.0]]",42.25
32,"[[0.23435560766669078, 0.20636804159972374, 0.23675773800911878, 0.09513059744900992, 0.15428824600451205, 0.27252569186605413, 0.021288288346045597, 0.3477313980805724, 0.04847810465708999, 0.29214321151346934, 0.23429637979017034, 0.2131797795313105]]","[[427397300.0, 427387900.0]]",41.18
32,"[[0.18878756068292843, 0.16512045201662282, 0.2995316617935348, 0.12537208887354087, 0.13191641420708433, 0.3245940330662386, 0.21729563392220272, 0.12413634123893584, 0.1406456130283258, 0.28955862045878145, 0.08944684922424045, 0.22959389395613505]]","[[856952800.0, 855302900.0]]",43.49
32,"[[0.04844227204879384, 0.01034552634245553, 0.10264974719633965, 0.21485697716001279, 0.26681118210341803, 0.0918173562140883, 0.21322333611321978, 0.19413230556040925, 0.2944337220947449, 0.1451667861535297, 0.17936809898906036, 0.06788609829330072]]","[[580353100.0, 580315200.0]]",41.89
32,"[[0.22069863828221925, 0, 0.23496027754935006, 0.16709644974583657, 0.3420152492536127, 0.1689883088837258, 0.29764909879995893, 0.2573367005841159, 0.2308882050153601, 0.17514001809788204, 0.21584632682020635, 0.1730324294781219]]","[[813597900.0, 813591700.0]]",38.43
32,"[[0.27713067594691876, 0.30209161875098256, 0.1245524617959175, 0.25531688849310435, 0.133645344423455, 0.3082357462072963, 0.14684479861710042, 0.13314518563375183, 0.22916712893157462, 0.10091977203880231, 0.07747983517236862, 0.2698901697017236]]","[[892002500.0, 890771600.0]]",54.09
32,"[[0.13702724747916212, 0.20839276382846791, 0.10602496611877489, 0.2726000000099235, 0.19059130370623825, 0.22450225962505121, 0.19244695091516176, 0.1508458147523529, 0.15023497824918786, 0.2521897515343705, 0.17073069079979522, 0.25444218707349076]]","[[892002500.0, 890456800.0]]",39.26
32,"[[0.19526159800794526, 0.18502074917195832, 0.22299155986765007, 0.15294113792440578, 0.24421139744354048, 0.12744953693455358, 0.27260089764794504, 0.2408786433909164, 0.1482819539662671, 0.2576367308941997, 0.2534122963848551, 0.16416381799885904]]","[[881562500.0, 878602600.0]]",49.81
32,"[[0.2140756394191335, 0.13906060376776813, 0.27467063774908457, 0.14286242809263303, 0.18858845881873573, 0.20330095784210392, 0.22541623220516177, 0.17284311688450288, 0.28881409080627746, 0.1962136242469175, 0.14748168563894581, 0.23482553742123413]]","[[887690300.0, 881071900.0]]",43.68
32,"[[0.14487905858579014, 0.24058893213951243, 0.17955413335393405, 0.24630219332654246, 0.333405156667015, 0.1500760862481424, 0.13249096544221417, 0.28772325421975325, 0.14260631142994504, 0.2298191359001924, 0.2120903277774678, 0.13810631848950217]]","[[892903900.0, 889170800.0]]",29.49
32,"[[0.3281285250223016, 0.12057567754116423, 0.13807728437057992, 0.1562413058770431, 0.1478998427696005, 0.1338898788705546, 0.19710325161702585, 0.17765655239831674, 0.11049313753057509, 0.23706783345478144, 0.3361355791704825, 0.22833964224123363]]","[[892450000.0, 810270200.0]]",37.36
32,"[[0.1736629020706392, 0.22714410764800624, 0.2009930944380228, 0.2685982818192919, 0.25738398538517554, 0.3333628423611137, 0.3170727622066134, 0.295861446491885, 0.258939875646551, 0.1879995375269506, 0.1412155598225119, 0.1459822437121519]]","[[905523800.0, 892082800.0]]",66.96
32,"[[0.24341127149560832, 0.34212119887979636, 0.2699511595604456, 0.24234688230842075, 0.022493409338884524, 0.17311967781694126, 0.222085357030465, 0.06822059060865027, 0.17045029428062508, 0.2700370265358954, 0.24813035108264242, 0.26089702618117655]]","[[899380600.0, 808723300.0]]",35.39
32,"[[0.09845708992314774, 0.1976098786606733, 0.19524586021995843, 0.1307508930518029, 0.20482318839666686, 0.22047797123280666, 0.07391937701292328, 0.20966918653345615, 0.2531997775709722, 0.08193524461938088, 0.19208503620616174, 0.17108839011639748]]","[[858422000.0, 853629800.0]]",35.86
32,"[[0.2650688982253797, 0.2187888189087025, 0.15544178207205786, 0.17619846786330015, 0.19418948859155588, 0.17953647665946654, 0.2894232932036248, 0.260094575405912, 0.3542267266571608, 0.13652733012016807, 0.10771910101413033, 0.21929504849798823]]","[[895387100.0, 768500700.0]]",30.23
32,"[[0.1808840869738708, 0.08403307824706582, 0.42624658276657834, 0.29915036762486397, 0.38312855126200074, 0.22685751551743913, 0.1588008744556619, 0.15289598276304356, 0.10321035650223555, 0.31049853793600646, 0.27041560934058473, 0.032229803113644956]]","[[945817900.0, 848503100.0]]",36.89
32,"[[0.20969274944716293, 0.15292985520106625, 0.24024359848004692, 0.22495089461986217, 0.1411205127847007, 0.06667008132430016, 0.14615070698211538, 0.23304496343565878, 0.2025036924466549, 0.16502454906412897, 0.1619404175104868, 0.37889691860658825]]","[[879822700.0, 869084700.0]]",46.33
32,"[[0.10983157104308468, 0.26637166197841733, 0.05239478887580129, 0.10155813009756567, 0.25278628855351293, 0.26610531037642454, 0.23634182102451112, 0.1224884610701432, 0.18005988436837417, 0.20815008438459415, 0.22515308681022123, 0.1749240856419953]]","[[881974300.0, 877474600.0]]",31.06
32,"[[0.3026586717559858, 0.27526251439027644, 0.21810535756456456, 0.1279773764460032, 0.3131628617171016, 0.10284518848710428, 0.20527038544290627, 0.10465879132634624, 0.15826572612504436, 0.15904967723299654, 0.3070445215546837, 0.21021243222436442]]","[[902789200.0, 807064100.0]]",32.47
32,"[[0.15714922650857732, 0.17340998841881541, 0.11066457812007159, 0.23416144989987778, 0.18252083196768262, 0.28481138653682586, 0.08959866408749678, 0.2230100715879867, 0.23279666822123163, 0.21550589868180417, 0.11866998789646654, 0.08309824884092316]]","[[878237900.0, 875020600.0]]",27.32
32,"[[0.22582596460476972, 0.06395208961029505, 0.18728124318653946, 0.27048763830017253, 0.23738183861742337, 0.18943889138326986, 0.18016670687659916, 0.18938658009483653, 0.13676502907353605, 0.1259020823638658, 0.23030236948006816, 0.30674553698200885]]","[[897715800.0, 886855800.0]]",31.33
32,"[[0.07003815702087504, 0.20059168505965294, 0.2818772662919271, 0.16556029486878823, 0.12463631198701645, 0.24361522954611917, 0.33456163797861493, 0.3267496196807014, 0.2741244408494409, 0.32692224445156526, 0.182356187455885, 0.19188418523269193]]","[[894082800.0, 893185400.0]]",38.8
32,"[[0.28815859697892887, 0.17824690257138728, 0.30609684735206166, 0.04198401218113146, 0.27700988234994695, 0.1563940184378993, 0.1169761403677824, 0.24637220756568762, 0.21706443240686385, 0.2780176112959632, 0.027653471180822398, 0.24417752416094565]]","[[888426600.0, 791098300.0]]",33.73
32,"[[0.18923411314860158, 0.3166528698157731, 0.1741786127436905, 0.20102387600088573, 0.16209831928019197, 0.21055766937056047, 0.2453009924171779, 0.13960558805710405, 0.18806662250621806, 0.0535184966254362, 0.2665787371363982, 0.12356067430819181]]","[[888848900.0, 840082300.0]]",31.88
32,"[[0.2202124059216819, 0.24827076834632988, 0.0827176857575771, 0.36894840861591827, 0.2186010736421684, 0.11521348230571392, 0.25915892064919854, 0.27963434419285715, 0.3203056398479253, 0.24515743942924248, 0.1578988126135945, 0.2724600901558514]]","[[930983700.0, 923270000.0]]",31.23
32,"[[0.1364135903178657, 0.13060893094232784, 0.23148679137825778, 0.19949508662607526, 0.08541875217864787, 0.29710895935084036, 0.16816733283321006, 0.16794539283062115, 0.06399689666855096, 0.18276572125756793, 0.20256878090707886, 0.16043600805579047]]","[[877066200.0, 871162100.0]]",41.72
32,"[[0.4007148806944619, 0.0005254598753377249, 0.12282565245807785, 0.23949850018203714, 0.25032272417619006, 0.24017685586972856, 0.33634152943803863, 0.24960849678155145, 0.3098930280781854, 0.31461964267157855, 0.3066124464755209, 0.23247991922185096]]","[[927266500.0, 740772400.0]]",30.08
32,"[[0.16361556084188195, 0.2087993272417009, 0.22206922312100622, 0.13603001317546098, 0.14069210740559063, 0.19229583212087567, 0.18064176901070006, 0.1431921924406121, 0.07810787585296779, 0.13388226795866182, 0.11763997332324293, 0.13462442682481057]]","[[830596500.0, 823853100.0]]",92.79
32,"[[0.2470512914103618, 0.29085175190570267, 0.2730145150925789, 0.1605436236286872, 0.4092378046791746, 0.2903845343914529, 0.09080895497555476, 0.274096350978823, 0.21300483111123178, 0.2100577965669607, 0.23084520407122222, 0.2662770040963511]]","[[924505800.0, 838431500.0]]",37.83
32,"[[0.09092507254658591, 0.1664137686798819, 0.17864855941024135, 0.2651078417261101, 0.19684328101101642, 0.0966630987958428, 0.20568072737721732, 0.1640925968948781, 0.19224881508998506, 0.1633765481994254, 0.18263082674087258, 0.1617991569171215]]","[[871619900.0, 868000900.0]]",28.33
32,"[[0.26082083304325965, 0.23960904448419576, 0.16499122184774712, 0.22074343709761496, 0.20439582767825829, 0.30335914179021023, 0.16693254820114614, 0.098724649863657, 0.13375842239518798, 0.1930064419775816, 0.024684676478937018, 0.21535683728842414]]","[[888795500.0, 888216400.0]]",52.42
32,"[[0.18405712722754558, 0.14176296628868945, 0.2940888439603111, 0.10606874813399324, 0, 0.10961181336309954, 0.2577264361443248, 0.22022921620339653, 0.27748216841808515, 0.23200110772626006, 0.26585182593633977, 0.07713533327503166]]","[[560536600.0, 558078700.0]]",24.76
32,"[[0.20038155604952754, 0.18728844929026836, 0.23579465306030478, 0.17849169284816568, 0.2610122557128202, 0.20771973092761215, 0.2440225857460896, 0.1929099467435729, 0.15531357035122684, 0.09444057528973249, 0.15859610633036986, 0.3469646742677157]]","[[892077600.0, 877259300.0]]",34.65
32,"[[0.12577098080061516, 0.29969459352433203, 0.10035122291424274, 0.2909252439498199, 0.14928541469054907, 0.15980035681950913, 0.11497813554409804, 0.34130503758863406, 0.23551482948897406, 0.26294596292437544, 0.20273411769140404, 0.18370804642939065]]","[[897915600.0, 886179300.0]]",68.15
32,"[[0.3103444680184231, 0.38241952662280776, 0.20799876132655176, 0.276484777698666, 0.08208981249496308, 0.22376328836060558, 0.07813693403064204, 0.2555189791767609, 0.20494414590180324, 0.07443137795134797, 0.33909472808478514, 0.20474727280021984]]","[[917021600.0, 727576100.0]]",58.93
32,"[[0.15352406453285056, 0.19337166224586153, 0.1431831801722689, 0.16301835519611493, 0.21578862615397845, 0.16949529034294514, 0.2233214250020651, 0.148693674801458, 0.17736267097357852, 0.2711303826046229, 0.141378081824288, 0.10075313856998032]]","[[854580500.0, 849615200.0]]",28.49
32,"[[0.23584709855731528, 0.11462407131316849, 0.189726637234625, 0.12449767494840129, 0.16420993655884936, 0.32151971218661674, 0.3207546340981695, 0.23605632010800692, 0.3712956848549233, 0.18725090565646024, 0.24786438878368544, 0.2946121194003128]]","[[912253200.0, 899646000.0]]",34.45
32,"[[0, 0.23341085367278652, 0.2582159589109637, 0.2385440830887634, 0.2776884402438709, 0.13855795206408705, 0.1983351880002537, 0.12671166003147588, 0.09840726077298474, 0.23963362695480273, 0.19152852887880573, 0.19888359271798728]]","[[878074500.0, 800306800.0]]",31.93
32,"[[0.2725919934202907, 0.15878200515762647, 0.3337584403664982, 0.4070581487277818, 0.12035866780263485, 0.2614629996159902, 0.23599487715163306, 0.1812249515957976, 0.17479132540245024, 0.21683364211591952, 0.10881496272224661, 0.25069288074939783]]","[[913671200.0, 797209500.0]]",130.62
32,"[[0.19855419481546266, 0.2604600930377004, 0.14896010200143533, 0.19564782707572617, 0.23602474243832203, 0.07841491189682845, 0.14569086883566565, 0.30365557504339397, 0.2482576929597774, 0.1570971643981015, 0.27073449714866704, 0.11160542088087357]]","[[883933800.0, 875209100.0]]",33.56
32,"[[0.21702931880023177, 0.21520738049936788, 0.0706499940213054, 0, 0.18285840924218874, 0.23051487257784248, 0.1583834425555396, 0.05588518805595585, 0.11718946657416006, 0.33354140114063546, 0.16180738953690313, 0.2811039963981729]]","[[854003400.0, 850294600.0]]",35.85
32,"[[0.1406006127182772, 0.09886299222064077, 0.2483141228863639, 0.2034167736252014, 0.31904059812689606, 0.17623474600747369, 0.2888328019979327, 0.20693053671198075, 0.25420415832762666, 0.12386882826767356, 0.2244636599846942, 0.15229732049194983]]","[[892276800.0, 890770700.0]]",29.81
32,"[[0.33680695036095015, 0.20280701649049246, 0.3049017693479127, 0.1928412140932472, 0.17027746645444128, 0.08289625551988163, 0.21290331185310757, 0.13690131911555975, 0.28480602408927325, 0.11128555125846394, 0.2998059361914947, 0.27154948188685923]]","[[907726800.0, 747147400.0]]",38.78
32,"[[0.16933240543457018, 0.0589907782534633, 0.17345924098020146, 0.3272131580409978, 0.2900055913099502, 0.2778258288620278, 0.016278637063424, 0.24404058166772336, 0.145277444336275, 0.449241754016374, 0.12372365750399558, 0.15932550951077645]]","[[904170900.0, 904113300.0]]",57.0
32,"[[0.24095532249766446, 0.17247788117545554, 0.08118277755720128, 0.20680162457896545, 0.09662720429821603, 0.19986031054874515, 0.18832436946684974, 0.16914033212598087, 0.2264050124454787, 0.14740248355521055, 0.23357793744065658, 0.2430695871886508]]","[[880763700.0, 878257200.0]]",146.52
32,"[[0.10710595209309767, 0.27851883484720846, 0.23073849920787637, 0.06848865880082913, 0.22310941004675833, 0.24583503290621397, 0.2955204080396536, 0.28151084708990315, 0.15124553489913134, 0.22358152454519295, 0.1792467273472765, 0.12263280209455577]]","[[883970800.0, 881750200.0]]",140.09
32,"[[0.2658922735731061, 0.13435731972392628, 0.21741457515497697, 0.17259126478468012, 0.177414429344692, 0.15419134461031855, 0.13425294334263943, 0.21549594452837753, 0.013354304431945102, 0.2482708163575289, 0.07789244949130905, 0.30826190407259935]]","[[874152300.0, 871032500.0]]",57.41
32,"[[0.17505484915206726, 0.2474538403153716, 0.1097561741384189, 0.28209330955222256, 0.30085169435768133, 0.20012494976687348, 0.2266655775276772, 0.08730508612627114, 0.3024250060790364, 0.17808175941541343, 0.2542323527569532, 0.1928653181974729]]","[[907878200.0, 904132700.0]]",118.39
32,"[[0.20910456903489805, 0.3152081061426729, 0.18661165131911703, 0.22786424985915654, 0.11087806041773697, 0.12218092625329917, 0.2744251824800743, 0.3758636664255447, 0.19386933155007488, 0.28439799580859476, 0.146790693137015, 0.2111727860796598]]","[[896368200.0, 831360400.0]]",41.05
32,"[[0.11985240161674487, 0.18074425145970988, 0.2810856967046369, 0.11993395504285846, 0.22861488506357, 0.3170776777678367, 0.14838298356582547, 0.19758663170965376, 0.22301780967117862, 0.04168025251559279, 0.211867770821199, 0.08479646831110407]]","[[881920300.0, 878786700.0]]",30.26
32,"[[0.2923185462544954, 0.19964348880235977, 0.1543969201469244, 0.08501126209218283, 0.3461727974941894, 0.14497942521552687, 0.18291051938880185, 0.15443496676324736, 0.24517047684110332, 0.25533020107468074, 0.35292810020003806, 0.44051817767123824]]","[[919560000.0, 826772500.0]]",44.54
32,"[[0.15871187233728967, 0.3379759611716796, 0.3919103300704895, 0.2172525653538343, 0.18979877090930788, 0.35699413246098244, 0.34770375034094103, 0.2618555439139437, 0.16322633532690567, 0.10392713691278536, 0.13695672776705353, 0.1775134140180274]]","[[922235900.0, 874424900.0]]",173.01
32,"[[0.23097999755532098, 0.2260218495831969, 0.23925029484446128, 0.3134313069061432, 0.243805833025174, 0.16169370804532562, 0.20811989500709918, 0.11952512362782641, 0.266823827464338, 0.2283114170625892, 0.24442490291825836, 0.22193113573932777]]","[[910095600.0, 826899700.0]]",31.25
32,"[[0.06447671882728964, 0.12419396501135471, 0.04574950150060267, 0.18139347604285516, 0.13080236819133506, 0.21843111002486545, 0.09668771634954476, 0.23110698462664697, 0.12065675552201172, 0.19799560187917908, 0.19521686765349225, 0.048802338991351724]]","[[813560500.0, 803736200.0]]",26.11
32,"[[0.2822807187087105, 0.2698817059930499, 0.13664937546341088, 0.1398384217653797, 0.26839213677397405, 0.18157315515321332, 0.26272124754557247, 0.3153323103331299, 0.1866254468613626, 0.16977319151304165, 0.08594094788152412, 0.2581074927192092]]","[[895604000.0, 766686600.0]]",35.58
32,"[[0.19215911174449127, 0.15236175773555907, 0.20013978821039732, 0.25100565218084164, 0.15751942332967594, 0.23829652585379718, 0.17101796017547555, 0.18584922459799302, 0.20894183601422742, 0.20573209236057363, 0.2855613851503964, 0.16842608359116962]]","[[892079400.0, 885203500.0]]",31.2
32,"[[0.22362673414143025, 0.08201680409291395, 0.26840203454436024, 0.2604738272451166, 0.20978094134628564, 0.04316600745534327, 0.12179503176343165, 0.20216187489648826, 0.08914657017648549, 0.1387674359119439, 0.17215500716656046, 0.22563901849133947]]","[[878373600.0, 861892300.0]]",69.15
32,"[[0.13231154474054155, 0.22149532062267238, 0.1943795671963123, 0.15022663560409374, 0.05897058500807975, 0.2550018152871782, 0.24872062035134868, 0.01560250541414121, 0.32595243639147686, 0.30168070387291085, 0.21547520220737781, 0.143204078631121]]","[[862708900.0, 854346300.0]]",32.29
32,"[[0.3483750842496545, 0.27358666656870745, 0.1969776667009461, 0.3480982906003864, 0.18025327974592634, 0.21099757059040863, 0.1946526319747236, 0.22355565324140378, 0.18115127586885144, 0.12578257138987572, 0.20882332964531375, 0.027619117576743957]]","[[908927500.0, 732542300.0]]",38.32
32,"[[0.165051978426921, 0.16895327948179134, 0.2635915149690957, 0.19745688680744036, 0.2965475795509922, 0.156000074037504, 0.3101577501355356, 0.10651698280233893, 0.20202755500612316, 0.32869450688076485, 0.15074771519338387, 0.22464913368160866]]","[[896959800.0, 896383100.0]]",33.11
32,"[[0.25301685683949615, 0.069129528137309, 0.20351595429487077, 0.044286144702571084, 0.11574847381460848, 0.29130281289560384, 0.2199131804857773, 0.32457533989724896, 0.1054342601375313, 0.15938639837380428, 0.2580653129202463, 0.18123484971239728]]","[[869254600.0, 863028500.0]]",49.51
32,"[[0.08745591058908228, 0.20493216516573803, 0.13295625400366734, 0.20211747082717074, 0.22659711062700388, 0.11963889520411852, 0.06583121169278036, 0.18837669430938106, 0.35105183453150196, 0.2147964332661135, 0.06611489247627858, 0.3635661969503704]]","[[880379700.0, 878536700.0]]",30.38
32,"[[0.2545755964301131, 0.17697435840948353, 0.011104516068228404, 0.27445434985470313, 0.17481258976050995, 0.28038708498114845, 0.28284369596505055, 0.14246032217624346, 0.25163890851069476, 0.2454941337360867, 0.17590304980561555, 0.139535778333222]]","[[899531800.0, 897719800.0]]",30.69
32,"[[0.1854756813980738, 0.3051044750157962, 0.24225014664049965, 0.16756351635876615, 0.283627108526354, 0.10865814321658124, 0.15456589251968794, 0.24943346833619431, 0.17075313436840883, 0.18209194990261815, 0.23690620195071843, 0.22861909979824274]]","[[896192700.0, 857309100.0]]",32.5
32,"[[0.2051677914635593, 0.24960379791794488, 0.36116659468113543, 0.12728616740230408, 0.10589086690182531, 0.24401094371537108, 0.14097965071044744, 0.16568469015373002, 0.25728646435453995, 0.27782853214612746, 0.12863050240536164, 0.17204240183546943]]","[[893400800.0, 858449900.0]]",31.85
32,"[[0.12357713972950801, 0.1365810912160581, 0.15835080532624757, 0.2328206406106837, 0.21951597048216387, 0.18900053057197166, 0.23195618128921547, 0.27565245468348143, 0.11105636528144375, 0.05615738743071075, 0.29350503618107715, 0.2537486337864252]]","[[879530000.0, 878322100.0]]",46.75
32,"[[0.3161266819312352, 0.1285626895600308, 0.28561660441990044, 0.22220194310856461, 0.2645893049560921, 0.22649988575238056, 0.2027830286826185, 0.2914506921413072, 0.06523653141360741, 0.269068884019079, 0.2185714878163002, 0.12676949987125513]]","[[902855600.0, 761673900.0]]",31.21
32,"[[0.14854702206779208, 0.22924241030238365, 0.18315555187876842, 0.09739054356503878, 0.15970233492506875, 0.1799868360102949, 0.08261280836590747, 0.17496667770979632, 0.3164658927077931, 0.08280029718855361, 0.16869697561183764, 0.2400806567943653]]","[[868357800.0, 865342900.0]]",27.18
32,"[[0.2335668964318006, 0.3220350956380351, 0.11595766281763066, 0.17674695714094543, 0.20702266653281193, 0.2698157836405659, 0.17803218012535194, 0.21178266477670027, 0.1883645103545648, 0.23761363061432378, 0.2804067875184093, 0.1551614825204806]]","[[903153800.0, 804713300.0]]",34.37
32,"[[0.04355298641983507, 0.19571313589881145, 0.21473520930166476, 0.3020765064922182, 0.06776917521917578, 0.05293425972887178, 0.3264537229818164, 0.07728937272934688, 0.2157722096072771, 0.18788175026123824, 0.09425064370187934, 0.2771109146027472]]","[[874314800.0, 873769900.0]]",37.06
32,"[[0.27596131649733724, 0.22399553862658, 0.22712769811801378, 0.24560101783331353, 0.32727205391151265, 0.34711923036277925, 0.11040064196370024, 0.15224064610216814, 0.27338397668006814, 0.1655521108121128, 0.1984379348720727, 0.09232604429453523]]","[[911463000.0, 769951400.0]]",40.56
32,"[[0.19454128837741713, 0.08941145111630402, 0.08875807328463851, 0.13365751980900448, 0.1932858100419348, 0.13018141316829, 0.2411102756206263, 0.2588554227741869, 0.1382094290568758, 0.20807250458909482, 0.24091851161218444, 0.2083418289893939]]","[[847666700.0, 842716000.0]]",30.16
32,"[[0.21481924637262523, 0.1467620177600148, 0.170696010927759, 0.1559525196236583, 0.23890796551304092, 0.22002915740630077, 0.25396508224938985, 0.12351325547942175, 0.232265594906746, 0.13556084294648685, 0.1325076299110501, 0.18947568722374308]]","[[869933200.0, 866007700.0]]",29.04
32,"[[0.1457923023945161, 0.2636398777720768, 0.3137334893239877, 0.2671207128581972, 0.13579081098844908, 0.17347893418888594, 0.1637433163295363, 0.23416654194410064, 0.15949233567617302, 0.31128728055581323, 0.3796779515278982, 0.3176878864108985]]","[[915789600.0, 903013900.0]]",30.3
32,"[[0.33093203272221383, 0.16151391628156475, 0.25172889724622044, 0.14668253714290913, 0.20010827414141258, 0.12796530820655638, 0.10406533651522189, 0.08893261063763368, 0.1672848700490259, 0.2912101859130176, 0.2059104816531748, 0.1954781197748563]]","[[893060000.0, 815005200.0]]",61.61
32,"[[0.1744221805253654, 0.2824323260659843, 0.05436822466713023, 0.24896185614628255, 0.038560746761620024, 0.3071360292278282, 0.21141364297770252, 0.21574369717200445, 0.24180815912498696, 0.1452684838672283, 0.15513648371044977, 0.30193555254162063]]","[[899638600.0, 897310400.0]]",35.65
32,"[[0.24256352721903027, 0.21136964456154686, 0.15327356470934642, 0.2552334558162044, 0.25548117893907346, 0.14690804511029965, 0.37724519921762706, 0.1963206665181258, 0.1259817123541782, 0.2015297539640621, 0.2614124940406706, 0.1066787783164115]]","[[894895600.0, 818201500.0]]",29.12
32,"[[0.09679131083949156, 0.033716573571648145, 0.3232109246980995, 0.15193294499290724, 0.15345023508001773, 0.2061597060608906, 0.18667443806096679, 0.36609934425505614, 0.2633479916562656, 0.17423669490069063, 0.04959509597226608, 0.20194893805616987]]","[[884252000.0, 871862900.0]]",33.25
32,"[[0.26406439934566983, 0.29161810324493004, 0.25363921221678015, 0.08896466470259387, 0.2470322401152071, 0.1938444591065562, 0.25326747231610236, 0.24015151648090127, 0.21200323067030874, 0.19687460521400732, 0.18566977223146103, 0.14794982396798845]]","[[894539000.0, 783057200.0]]",40.41
32,"[[0.18013049738537282, 0.1831354601126692, 0.19255868669277415, 0.21318204668595417, 0.1432340562674535, 0.25308106995239465, 0.12752165579594701, 0.13166801530142871, 0.18302016216505432, 0.22951588268966044, 0.22744746359491647, 0.2874377795806229]]","[[888570800.0, 885680000.0]]",33.98
32,"[[0.21041788576747025, 0.1457303881238589, 0.13950231583462966, 0.30889601182597154, 0.3662786180475511, 0.09291981822957568, 0.17449013290776483, 0.2887439433653634, 0.3363331873524771, 0.09983255733307642, 0.11225626628214953, 0.11629581636052494]]","[[896867400.0, 887397500.0]]",57.51
32,"[[0.11121978395779655, 0.24290931954141978, 0.2116200553248759, 0.18677718536062238, 0.19876210986093004, 0.27201238330139454, 0.2673940606864189, 0.1738313536395057, 0.07989851056810042, 0.2577846192493716, 0.3152042034124214, 0.2475193451395044]]","[[896415600.0, 895741900.0]]",29.58
32,"[[0.30076199113362945, 0.23521488912560176, 0.10626322876060042, 0.17120470337975505, 0.12707863397183383, 0.0068547445187782385, 0.30087364645005477, 0.18290442822206665, 0.14122246658334084, 0.024343272852547282, 0.22116720069722343, 0.16558159401332465]]","[[866509800.0, 866474600.0]]",28.72
32,"[[0.15620127327043404, 0.11783303612740903, 0.23185764700209785, 0.2895206643066376, 0.23223736149465862, 0.2593810489118475, 0.19087650860738822, 0.3086155219179505, 0.2897207884211877, 0.28779478621830523, 0.16510851094768497, 0.2615887667511873]]","[[909115300.0, 908344900.0]]",30.16
32,"[[0.22670107845208284, 0.18957280676325738, 0.301770288556043, 0.22979282132722378, 0.18722652891389607, 0.1873563290210164, 0.04498935324056835, 0.03930889040685981, 0.146947332717157, 0.17694056603155936, 0.2756825869874816, 0.13056635322522434]]","[[888830500.0, 881422600.0]]",28.79
32,"[[0.07309556667337413, 0.35024874232713665, 0.16186045933392348, 0.11078742846809922, 0.30906573105965146, 0.23219748293558665, 0.21583510861311192, 0.2039320937338383, 0.2296901760595077, 0.24960579723968407, 0.10264412838516271, 0.23554726649056298]]","[[898103600.0, 780411400.0]]",56.03
