CPUs,Input Parameters,Output,Simulation Time
4,"[[0.1838918036963887, 0.2958299706592512, 0.20751337205461579, 0.11412222006454159, 0.21939671064052169, 0.14789582880061725, 0.1375833634318554, 0.27212555883407996, 0.17693267257361175, 0.2407786744951305, 0.07916736532754745, 0.1435823536085713]]","[[860354700.0, 856069800.0]]",147.55
4,"[[0.1675450225368978, 0.13357878958454739, 0.09358297919548832, 0.17432431978859214, 0.10665234649374651, 0.20132068901656575, 0.1926953371452891, 0.1273631602233319, 0.2274039087269997, 0.12210314675394411, 0.3564745287567491, 0.09407905318384763]]","[[886694800.0, 886659500.0]]",145.35
4,"[[0.19196760254386588, 0.15037149866938954, 0.2284967275289117, 0.253596521481432, 0.15974051810919937, 0.28324939413325095, 0.12522587376741018, 0.1607339322608112, 0.23259478581197485, 0.19992864311745873, 0.19089340767237753, 0.28921694574295154]]","[[532884000.0, 532884000.0]]",155.72
4,"[[0.2617947788948582, 0.13719121166454942, 0.3340865314863718, 0.22535000501696703, 0.2084594782135617, 0.24966956810204238, 0.2435531652458988, 0.19815174016960083, 0.21931990295988288, 0.21803005192426006, 0.16028604989910128, 0.11212317619282133]]","[[873305200.0, 871106100.0]]",156.06
4,"[[0.2780188494121984, 0.21747215010318072, 0.281385820562421, 0.14965598342631714, 0.17167288230818273, 0.11973035194886006, 0.23811823733185872, 0.29572382951874876, 0.1638568216539691, 0.17032224063056248, 0.1237929674174789, 0.2535052205416246]]","[[892903900.0, 892794600.0]]",156.5
4,"[[0.1937780076415057, 0.3629780363184978, 0.10628294058306433, 0.1861747398473862, 0.04398998870007581, 0.2522539064482299, 0.09248024417909594, 0.16492001410952506, 0.36029894202906443, 0.22199238491558182, 0.297638855381429, 0.16080577848387523]]","[[888058500.0, 888053400.0]]",153.51
4,"[[0.1940153535633137, 0.10478030151280138, 0.11490288125312088, 0.15127557716280876, 0.19314516452300998, 0.1776354277871158, 0.20615889915518895, 0.23995757523733244, 0.07048703148000532, 0.1906198937859402, 0.05531707346480222, 0.07700242728497722]]","[[889977500.0, 876681600.0]]",140.73
4,"[[0.24878775300970452, 0.18399775824117917, 0.23217598464511507, 0.17973113426532955, 0.1729727803973859, 0.2624497871866879, 0.16185545964102196, 0.2168482314696265, 0.3175340859726399, 0.25137096306504436, 0.11250985651636773, 0.11205515133734777]]","[[511308400.0, 511305700.0]]",139.16
4,"[[0.1753211769824511, 0.18477223245698354, 0.19949778927462866, 0.30255092186902083, 0.10412662437922021, 0.2641492653173615, 0.1504975710199415, 0.05354405051625208, 0.15591972346190744, 0.1597894951592132, 0.10827643359971093, 0.15259035068763813]]","[[257544000.0, 257543900.0]]",148.95
4,"[[0.22079608857781804, 0.16479874106671086, 0.19190689107000442, 0.2581879479441564, 0.2204772859107182, 0.17278593260498895, 0.24449405441428299, 0.258327292394116, 0.43008726600153, 0.15323707497376224, 0.0743994759295413, 0.16258863089026435]]","[[915521500.0, 891516200.0]]",149.59
4,"[[0.16602589198960288, 0.2080831524000669, 0.23595495521611576, 0.3238121031074018, 0.16680360887825635, 0.30050546749011386, 0.15842042224149344, 0.137174107303694, 0.3233115486338385, 0.26400928531155426, 0.1827928326227795, 0.20522319737623423]]","[[890623800.0, 890405500.0]]",149.99
4,"[[0.16235121562985982, 0.2953424286758967, 0.17494831281994216, 0.108634734877937, 0.2278391421206617, 0.24209548026501054, 0.23213356895115805, 0.06408179532626479, 0.12758183758183944, 0.2812972446432476, 0.20805852785068274, 0.24970546692160578]]","[[268092700.0, 268092500.0]]",142.99
4,"[[0.15372277563183123, 0.20410038950161105, 0.2751721588754452, 0.03727897624184362, 0.18005688061586295, 0.18476820589010853, 0.19622420786177938, 0.19961968209458766, 0.2790261583571457, 0.15298317310662574, 0.14762556497650542, 0.22347167767996676]]","[[891436300.0, 891391000.0]]",147.63
4,"[[0.21348430513501215, 0.28610437153263324, 0.20262708769955626, 0, 0.10639247219735642, 0.2774021807640069, 0.256810682890072, 0.10446488869754907, 0.2757326602113195, 0.24828783161577556, 0, 0.1246050212121945]]","[[886694800.0, 825565400.0]]",107.91
4,"[[0.27088327184576977, 0.1540373848315028, 0.2384892698247163, 0.028727951076575525, 0.29242848414355227, 0.09187533705401675, 0.1888043812758933, 0.2574737910857923, 0.28739175736172634, 0.2341514663957608, 0.16934961606897075, 0.18399207400362416]]","[[136251700.0, 136251600.0]]",139.52
4,"[[0.20916980043955777, 0.08960532606263433, 0.17651013537771887, 0.07112107325357503, 0.14467100345601797, 0.10211518095561443, 0.14439563390882332, 0.2513846823583718, 0.2567757357205599, 0.17850677903293655, 0.2053534935887441, 0.3302468966829824]]","[[368319900.0, 368319500.0]]",153.95
4,"[[0.18559835525636775, 0.13278932529678406, 0.42041363099360374, 0.17784241769430306, 0.11750978537404357, 0.19030258020545296, 0.304154285810645, 0.3424966553477927, 0.31611456122454373, 0.14877529685832222, 0.17777376758044572, 0.21842025874034107]]","[[179011100.0, 179011000.0]]",144.15
4,"[[0.27346885793813536, 0.40777108947947466, 0.09195447344376056, 0.23664307887449235, 0.23279123228229273, 0.18887336479108915, 0.15753327659356264, 0.2899714327387329, 0.2123919500252347, 0.15530612641393665, 0.26273380977532435, 0.36160952620071407]]","[[693712100.0, 693659700.0]]",184.51
4,"[[0.18023628429899285, 0.2511644342278893, 0.05979358871422416, 0.23171951341157498, 0.22673637546294928, 0.3511923274985862, 0.22277255758079195, 0.1288155133615016, 0.2598526835048125, 0.25181098234752214, 0.1851720115314871, 0.3152263742950788]]","[[294855500.0, 294854000.0]]",146.22
4,"[[0.19708714352368023, 0.1920531343796596, 0.3056260561859534, 0.23378018475260076, 0.2017059051816013, 0.13595113072370987, 0.17743451569060883, 0.2108255306259846, 0.2722586166621523, 0.17506796660343973, 0.3101787070614267, 0.13624115991592234]]","[[31595270.0, 31595270.0]]",150.58
4,"[[0.1890245114560086, 0.12442978277334343, 0.18187146247458152, 0.12873931256200696, 0.24857428305830187, 0.20981968707885157, 0.2621613417668579, 0.19009376896891442, 0.19212601828456868, 0.1846420980687131, 0.2185757003155791, 0.2973494739544913]]","[[405616600.0, 405608800.0]]",144.04
4,"[[0.11126695433561429, 0.34348097093924307, 0.1647539657445582, 0.2977291462924096, 0.29712916923495136, 0.05845596808148651, 0.32635482127612103, 0.2711390321279717, 0.14726021942432266, 0.1734069092692553, 0.15349361238970144, 0.046994253312742484]]","[[489632400.0, 489528300.0]]",143.55
4,"[[0.05785108822346538, 0.356731925302445, 0.2560502169294152, 0.12588205146307466, 0.30464326359357286, 0.18914186972102093, 0.16895217484804415, 0.14941933393312748, 0.12068314087764874, 0.24669526590741547, 0.33383850013193717, 0.2227748433173854]]","[[200600700.0, 200600700.0]]",148.82
4,"[[0.3137640015809944, 0.21846913755922484, 0.13069476791579537, 0.19983320802522436, 0.18103550954926187, 0.2765330777481962, 0.1321620943233599, 0.13886054256892777, 0.10566167028360789, 0.13201822413252623, 0.23914306262849727, 0.14735610049828682]]","[[200600700.0, 200600700.0]]",153.29
4,"[[0.2667538679825445, 0.2378838160773757, 0.3149380103822762, 0.28676857303573305, 0.22527556097005658, 0.1485440317288875, 0.27969160877666466, 0.181837669086219, 0.06849868339239845, 0.26264298719334006, 0.22242442354430586, 0.13015081851427324]]","[[893194100.0, 892829500.0]]",155.02
4,"[[0.13262857794339278, 0.05703930535358215, 0.395897383400287, 0.2030104809147322, 0.06777534721012562, 0.12413230761918546, 0.14765822610095122, 0.23916355121811878, 0.1286469163598558, 0.22502987879068212, 0.17451195609818657, 0.1358592970694385]]","[[882939400.0, 882880300.0]]",165.66
4,"[[0.1723588008516936, 0.24947171357294456, 0.2911387030916257, 0.22130443747723633, 0.22071886009048342, 0.061438216068692764, 0.02663856483019078, 0.3328569994654752, 0.20771390625564523, 0.27619953713002793, 0.34178800206317395, 0.18593482312439852]]","[[893194100.0, 892346500.0]]",142.79
4,"[[0.161330685358775, 0.1487465648270603, 0.1592843077584156, 0.37466760978421265, 0.1919069662473388, 0.12075142410369215, 0.24086714506897705, 0.2159110219582121, 0.3034203427751072, 0.0894863894703109, 0.31643670513055583, 0.1735639623888493]]","[[898082200.0, 898057500.0]]",155.55
4,"[[0.24301836334120397, 0.20987496463787103, 0.2142684307194919, 0.15867387428677238, 0.12604516082719203, 0.0892496931883376, 0.25453661539128125, 0.18760942427480842, 0.09608005395929989, 0.16308356389861625, 0.26844330153544993, 0.17635334085040055]]","[[893194100.0, 882804400.0]]",148.91
4,"[[0.19540929016045025, 0.22854385075352174, 0.22370053257767356, 0.3092743100618013, 0.14582965982287932, 0.0492596417404455, 0.25113889952414487, 0.23415571888104453, 0.17368068166062425, 0.21252537320755138, 0.21923105914709312, 0.224354013479036]]","[[880846000.0, 880319300.0]]",144.64
4,"[[0.21482522542103402, 0.1793430244913334, 0.1400187894700504, 0.23753764259579058, 0.16655847798404755, 0.2406457913949992, 0.35501777519078315, 0.051291998682039514, 0.20516797762240055, 0.16928805262963925, 0.21325624544451594, 0.24778401422964247]]","[[882939400.0, 882477800.0]]",144.73
4,"[[0.15067528373326616, 0.2671071272859413, 0.2489396405904801, 0.13956445515240729, 0.32532403659665055, 0.2284174707038328, 0.2609333582312106, 0.15920986633993228, 0.26651725509738644, 0.30586149996208, 0.2929156358454009, 0.11564985502280525]]","[[895911900.0, 895360700.0]]",151.59
4,"[[0.210858332696819, 0.25864988635616953, 0.08996157292213046, 0.1595372872858142, 0.2006111116815107, 0.12248100237993856, 0.29613657040567326, 0.21965327673007815, 0.15857320260282615, 0.2162424444971315, 0.33710052087589826, 0.16823928631649962]]","[[434064400.0, 434063300.0]]",152.84
4,"[[0.23811634273015084, 0.24389683521401412, 0.2303007022647653, 0.2734070039513748, 0.27089877285850816, 0.18980962022626047, 0.24739998882568537, 0.36763796720293407, 0.15292524710127975, 0.255541620403367, 0.19442634341228532, 0.21394685881465414]]","[[899987200.0, 899815400.0]]",157.08
4,"[[0.170589629259917, 0.18571454039151689, 0.217786210560267, 0.28509559279734836, 0.11936558782463694, 0.13910891996719385, 0.2870571832058434, 0.27363013675000025, 0.04672694865805968, 0.11684795085057044, 0.20402370119396962, 0.2599165875070386]]","[[878474700.0, 875185400.0]]",154.15
4,"[[0.21216607635221238, 0.19712774232290486, 0.2376149238810661, 0.2963519638919428, 0.2623695145858058, 0.15921585349467698, 0.2816577882180644, 0.20192721265669072, 0.10705859477973713, 0.19312886497907378, 0.17917130964250833, 0.2631195271010422]]","[[924754400.0, 813650600.0]]",156.24
4,"[[0.20007614692607423, 0.22155477663251272, 0.2163358806900552, 0.2629146215612943, 0.24754659245719562, 0.2124818629851196, 0.1548734170157507, 0.18119994488373364, 0.30555224769959344, 0.21940860565911774, 0.20755086745599377, 0.2075006427632434]]","[[878474700.0, 875062300.0]]",150.92
4,"[[0.23283036221538642, 0.17833268275590922, 0.2710707887560935, 0.21407964798783816, 0.18568147130364251, 0.1473007565260379, 0.18063887575714882, 0.28587224024933744, 0.2632177824968145, 0.13229060623199074, 0.0653551413060652, 0.14140342801303968]]","[[46085330.0, 46085330.0]]",138.11
4,"[[0.12931594437358604, 0.24810600638263794, 0.17386841774756923, 0.22475483044625183, 0.05685895082165199, 0.22120879345035344, 0.1328125909558967, 0.22310498729031134, 0.22777988321087944, 0.18889501893498287, 0.19291749402450434, 0.21698399154952833]]","[[78051150.0, 78051150.0]]",139.44
4,"[[0.21935806522284984, 0.30961909124440223, 0.2696788615118255, 0.18330849772579355, 0.2725392220450667, 0.14053664431534452, 0.20983814335743012, 0.2883719996585568, 0.23678256838409747, 0.22937076047483013, 0.22384051562605017, 0.25410317524946474]]","[[881999000.0, 868689300.0]]",139.84
4,"[[0.09969331969805037, 0.05253369027191657, 0.18710256659480495, 0.1571482704173095, 0.05149803479493753, 0.16160821349055898, 0.30757892769765005, 0.11292626493364318, 0.15260598112722928, 0.1942608020339532, 0.3136368668625151, 0.23736566931181186]]","[[56634010.0, 56634010.0]]",140.24
4,"[[0.2362103417159712, 0.07020703863870284, 0.10294439985938908, 0.19744372329200766, 0.21915457444883713, 0.09319366091840597, 0.2030813205075087, 0.2923171422828059, 0.08986663314290486, 0.11163047193997565, 0.3055694882890163, 0]]","[[907853300.0, 905918500.0]]",141.11
4,"[[0.252503288499154, 0.02971077061353597, 0.1786259443945531, 0.20677018093685814, 0.23233046100468707, 0.2243846870203032, 0.24238209166427688, 0.23338107790262658, 0.13364568302166369, 0.23660367710209654, 0.2551023394742178, 0.10119081142673958]]","[[903427100.0, 902409900.0]]",139.96
4,"[[0.22429267097522562, 0.1422427801977729, 0.24691668840350672, 0.12317450846833812, 0.18698295427700642, 0.06611808664052587, 0.16340023263902154, 0.35395955371344817, 0.11297376269323096, 0.16593081226061623, 0.31607260346931637, 0.18413066876594217]]","[[610439600.0, 610433800.0]]",145.18
4,"[[0.2033860312823746, 0.3294606077643075, 0.16838891563757274, 0.11999948512431362, 0.1586447760016822, 0.2593665095052935, 0.2354939909992841, 0.17121076744276484, 0.13646031141646764, 0.2088962673237787, 0.18301111271336612, 0.24154127160894112]]","[[894928500.0, 769899800.0]]",145.51
4,"[[0.20738109375407565, 0.23680779430881077, 0.28007342569557864, 0.22787463803732352, 0.19213240932172787, 0.19980856100113042, 0.05094502325020836, 0.22958609000384533, 0.21390969009213248, 0.2057720054521425, 0.09377333330828339, 0.17723325380831761]]","[[681572100.0, 681167700.0]]",142.22
4,"[[0.020842648555550902, 0.19279666055578198, 0.1346425799178536, 0.3056996827706274, 0.1847161233221252, 0.35496649795329427, 0.12738442190081034, 0.22132176239622567, 0.02160592347028989, 0.15181803642799913, 0.3640069093210889, 0.3039624687045646]]","[[590901800.0, 590833000.0]]",144.71
4,"[[0.19877013710556232, 0.26623798062029086, 0.163892107929768, 0.030022809915228155, 0.2634749589614387, 0.16246743819545223, 0.1690895415882271, 0.2176839328609727, 0.20287320070640905, 0.2028612631111914, 0.1961962202893705, 0.22846135286132843]]","[[187871000.0, 187869400.0]]",144.57
4,"[[0.32487739676185823, 0.19943366389984793, 0.18927258768066932, 0.22617203185155102, 0.11835083611325246, 0.2010881160257897, 0.21835473798528215, 0.21613044484352034, 0.26607194638738463, 0.16330470145933376, 0.19174399342686704, 0.10273768357554629]]","[[198419700.0, 198417300.0]]",145.19
4,"[[0.2813317342621672, 0.18886857122027845, 0.29570749146959796, 0.18279340705959457, 0.1266223029318811, 0.35824229941704777, 0.14543365392974822, 0.04600095002614224, 0.22905131541544407, 0.24344017673113127, 0.2592940533647662, 0.20011168298961485]]","[[758121100.0, 758104800.0]]",145.88
4,"[[0.2636989703838942, 0.21220294479493299, 0.1602311314206445, 0.07440550246622557, 0.25609161703226213, 0.2803904682459333, 0.2121429241827663, 0.180277996269869, 0.2643351204267669, 0.19138559994934556, 0.2889788352448395, 0.24191267573674605]]","[[784727500.0, 783884900.0]]",140.81
4,"[[0.17458281849554416, 0.33263073059125337, 0.21170075606955105, 0.2308370289874151, 0.07231690584698722, 0.2589505677900954, 0.25243117731010684, 0.2594039884467174, 0.21419543506187488, 0.1963854612527206, 0.16744805008817226, 0.2755498685892252]]","[[780121900.0, 780102600.0]]",148.77
4,"[[0.22898955670486704, 0.1414570221138467, 0.1620949544905718, 0.09304669585071056, 0.16541749522908145, 0.35308517152597374, 0.2664645800165986, 0.11241876633369104, 0.18581028554573506, 0.1448488510403322, 0.19349517588816145, 0.310029622925842]]","[[822005100.0, 820976400.0]]",137.02
4,"[[0.24547979225476474, 0.25791373725741895, 0.38331945969225567, 0.18853852544388094, 0.24885856846885698, 0.28376522516543046, 0.19829045745247675, 0.14868339588617216, 0.027040673518883424, 0.4292779337225175, 0.1869116778708108, 0.28054908922871163]]","[[871308400.0, 868261000.0]]",157.29
4,"[[0.20178280535703408, 0.11301001505269267, 0.12855878094866885, 0.180548427897383, 0.3258133332110635, 0.33358001090985356, 0.1896191282734596, 0.19744987196712802, 0.24822471525543643, 0.19627095591077448, 0.09895026178654288, 0.09607714593742142]]","[[868272700.0, 865119200.0]]",141.03
4,"[[0.11877130423727529, 0.20999154460978342, 0.08376189551286548, 0.33670997298061556, 0.25811350799875704, 0.19130063730270885, 0.19820413814089757, 0.17462955786825646, 0.28245316532413434, 0.18606211552132593, 0.30699246469565983, 0.19893370154934706]]","[[872848300.0, 870078800.0]]",140.75
4,"[[0.08338221351638105, 0.2067220633064355, 0.21997663998444622, 0.21195112786861584, 0.2028302599289762, 0.2849459220389717, 0.22264181285656454, 0.36600072310038895, 0.18559029695629398, 0.20371377368734245, 0.29649222415892074, 0.2753445971499504]]","[[659996500.0, 658267800.0]]",152.99
4,"[[0.2499079563455463, 0.1577904928641548, 0.06616839119755785, 0.2434123449192579, 0.1459909400682361, 0.16191711021143249, 0.056132931428999444, 0.22183834746435518, 0.1213610332666008, 0.028728545295888114, 0.17522589656846413, 0.2271829591609014]]","[[15998830.0, 15998830.0]]",137.83
4,"[[0.1029400395267876, 0.27763797860244305, 0.09863623951958111, 0.06758973427710999, 0.24812094537964946, 0.17647347489188414, 0.13780674609639135, 0.04142703504857992, 0.2628537636635545, 0.20678295350411, 0.22457425168360215, 0.04211352537639071]]","[[893272600.0, 863076800.0]]",128.58
4,"[[0.13875709072232129, 0.12533740411667577, 0.14640464552080368, 0.09287559831470234, 0.08375826922358635, 0.31963546701592765, 0.18071379499629925, 0.25451667754616497, 0.07981666824525165, 0.22807957492565487, 0.21076913926792196, 0.22248654339526702]]","[[869950700.0, 867000100.0]]",144.52
4,"[[0.1410042063774099, 0.21651130397513754, 0.2042724438321423, 0.2457952940954913, 0.17000790771461072, 0.2085773000861622, 0.1726849916013323, 0.28255267334463147, 0.14864776383492304, 0.14716197503986234, 0.10593078687021587, 0.07097251167627111]]","[[840645100.0, 836193900.0]]",144.02
4,"[[0.0765159317206041, 0.12061343716722389, 0.24231315456603272, 0.18463624687631133, 0.16602156204315335, 0.14698690524796704, 0.20474753723393685, 0.17962264030588843, 0.23102322485474053, 0.15545593112441747, 0.20615239745546882, 0.13682479322772917]]","[[284990100.0, 284990100.0]]",152.67
4,"[[0.03577913391165585, 0.2309936989076878, 0.14945602982720746, 0.23184645440556895, 0.2718156611608, 0.26544715848688905, 0.32990157743065796, 0.24955529435169505, 0.20956915317155947, 0.24306794752263639, 0.2067019864692651, 0.1584224412070093]]","[[89839570.0, 89839570.0]]",139.41
4,"[[0.22724986646400225, 0.3101076444563044, 0.11785021814071814, 0.16679120868012715, 0.307059038397286, 0.26454404243326535, 0.08411374062710426, 0.03940900001545786, 0.2947729467476188, 0.2681166552142368, 0.03059291296371125, 0.14697470454783712]]","[[814848200.0, 808986200.0]]",154.39
4,"[[0.12400311883965794, 0.2724196444041245, 0.2140703389995525, 0.18900746676638303, 0.3896390482655484, 0.26684136966020006, 0.27770902922656926, 0.22601422846179473, 0.19845725428307306, 0.17654344600423832, 0.21660904270462492, 0.23792253188349977]]","[[15998830.0, 15998830.0]]",113.33
4,"[[0.09545518457971691, 0.16910669361576613, 0.31977429673057695, 0.26969508614441323, 0.14529394819528224, 0.30714734181762415, 0.14877070811073015, 0.28556900627329584, 0.2943253043537698, 0.1911608799715447, 0.21249752588098705, 0.19940627727575683]]","[[422122900.0, 422122900.0]]",144.91
4,"[[0.29472418170833015, 0.20104616019105886, 0.29028581109606477, 0.2598044763204298, 0.262816807055121, 0.22775740160706218, 0.11830223777108599, 0.3356461568755752, 0.22681457197501223, 0.2152995424773435, 0.1859333997649241, 0.12080181621400181]]","[[427397300.0, 427397200.0]]",148.16
4,"[[0.27870444647411075, 0.14299453238005866, 0.3168181536579734, 0.08537892652851821, 0.2593990783873943, 0.18165389242455796, 0.3880927922986203, 0.15704851564282646, 0.15342453993303667, 0.22073867914338752, 0.34689346802626086, 0.08621625232990437]]","[[342304600.0, 342300400.0]]",148.98
4,"[[0.12662229171806788, 0.02683060430957568, 0.2987859294357291, 0.13116675566411284, 0.14745863579737628, 0.42124751258658844, 0.055506758031836356, 0.2047726402963425, 0.3244960486464058, 0.21422297143323676, 0.30198405313716875, 0.03348737935146351]]","[[880121100.0, 878410800.0]]",150.24
4,"[[0, 0.26965378207632124, 0.21091291709391802, 0.15309235983196567, 0.11545976017432347, 0.22340050566510236, 0.0956743468923187, 0.20030143391029626, 0.16266708130523033, 0.23064409456738813, 0.18377849368077875, 0.1925346124734154]]","[[880121100.0, 878394600.0]]",130.79
4,"[[0.13165883476042683, 0.10021899662305436, 0.19025260532637178, 0.1971818611433383, 0.28826680193704723, 0, 0.1207566038396486, 0.029355619931572624, 0.18230341016934545, 0.24963519287457886, 0.08527728993644652, 0.19378235482477002]]","[[300813100.0, 300813000.0]]",117.41
4,"[[0.0874375875950693, 0.13162425616354925, 0.11438896908750616, 0.11061655231979103, 0.26517269941838295, 0.2528624006387406, 0.23088517399697026, 0.291115873095637, 0.14580409542230835, 0.18063123513576873, 0.19039632445056612, 0.15219951524139858]]","[[527433.9, 527433.9]]",133.26
4,"[[0.3606695639585506, 0.32124081478051764, 0.2036987471306869, 0.17920969407944365, 0.2272416616854076, 0.06420689960713766, 0.2947925307099548, 0.15907770081856976, 0.3025694747267689, 0.23724435453497056, 0.19539823969824924, 0.17567950354286965]]","[[873189200.0, 872698800.0]]",138.86
4,"[[0.17792118102214616, 0.1155592784029833, 0.07980466446980501, 0.28369530931375486, 0.20862383904180173, 0.03850311218605759, 0.4262612139969019, 0.14091700635846494, 0.1634525353193222, 0.2914372542584679, 0.25216125961912406, 0.41849135796015446]]","[[187442200.0, 187442200.0]]",137.46
4,"[[0.15749397839498563, 0.12346281100192236, 0.20101627687301052, 0.0839101126999496, 0.2004742755987781, 0.19875155734150196, 0.16684552140269052, 0.23184645100498352, 0.14144856663242306, 0.04871670733080605, 0.07219706567823939, 0.178510834576312]]","[[311361800.0, 311361800.0]]",137.09
4,"[[0.07155920943462932, 0.21359435830987686, 0.07380973011455377, 0.2553935870393923, 0.1050016413157132, 0.11492384413891947, 0.24953276172031646, 0.19896756914178756, 0.33717161187416467, 0.2340267534450548, 0.09582341959943969, 0.23174931723165945]]","[[427361700.0, 427358700.0]]",157.57
4,"[[0.16864799307567283, 0.27546582631081873, 0.12628727360103265, 0.19195797799070258, 0.18711221343052437, 0.17165937627200709, 0.30287087272751395, 0.26172882923008567, 0.16556459298441822, 0.25982511096754257, 0.09052468390716632, 0.16745063174349667]]","[[680565500.0, 680283000.0]]",135.87
4,"[[0.23172335367725785, 0.18963958394315866, 0.1466497759327935, 0.12439721020587219, 0.25651615439667663, 0.13745065749749574, 0.18778446002123028, 0.07949852699584627, 0.1926075067537722, 0.21273818593222474, 0.2775647361190813, 0.16353634619727592]]","[[891963700.0, 891930400.0]]",136.56
4,"[[0.1066148566863433, 0.18708990174713733, 0.22818132237835187, 0.22977870271270331, 0.3282540510362448, 0.04453186250632912, 0.0710004089489088, 0.10742110205216829, 0.2212151612840283, 0.18382183104416538, 0.076979048388915, 0.21590764538345703]]","[[903382600.0, 903326300.0]]",153.52
4,"[[0.09121328076280175, 0.2910790583780474, 0.16592683437185968, 0.17628888714249774, 0.19281916550620384, 0.21073565430410787, 0.19386458250007751, 0.26033846493291857, 0.23891281824652955, 0.21824785831166155, 0, 0.317697191913753]]","[[897711900.0, 897672000.0]]",104.06
4,"[[0.1431963455499262, 0.151079362418573, 0.33052646393731533, 0.35059145974448397, 0.3023108444433951, 0.24698444362874772, 0.20279388173241927, 0.38138082232381454, 0.26701566014039924, 0.23872806095651342, 0.1863308875453721, 0.23037980208510808]]","[[893781000.0, 863491100.0]]",192.17
4,"[[0.2889881725916005, 0.06204059304099152, 0.22756994270212405, 0.19455843805196932, 0.06099132368089527, 0.20594946659133298, 0.24121835867322608, 0.20747064922170072, 0.1449944729429653, 0.20397432408590654, 0.18180591385212674, 0.349313787887369]]","[[850517700.0, 819201600.0]]",120.43
4,"[[0.13828900762870686, 0.26542081893798375, 0.04047060037026398, 0.1433566339959412, 0.17734013425475925, 0.13305525144109598, 0.34129939211897636, 0.1160063600881869, 0.30060129295772015, 0.1582901022860806, 0.17584239717892924, 0.28608174468807257]]","[[897711900.0, 897662700.0]]",122.74
4,"[[0.3073515754405889, 0.07380503342739733, 0.12204862671598485, 0.019113918346276765, 0.15918306948545602, 0.1211255422832522, 0.16442494210536326, 0.12650705075211996, 0.20720361663058662, 0.18756388324764706, 0.17704442307230683, 0.16362694285627197]]","[[903382600.0, 801529400.0]]",119.52
4,"[[0.045802022014490906, 0.10642874943522079, 0.3515136230515553, 0.045384314813512044, 0.2197835150017976, 0.238255513850943, 0.26251474243243794, 0.23115336218248356, 0.2882963389102618, 0.1673312861711172, 0.09711566792332274, 0.2866341022502817]]","[[897711900.0, 897659300.0]]",137.79
4,"[[0.2976964017480744, 0.16223350878704104, 0.2330234596533124, 0.20486487585351695, 0.19090453118325287, 0.21355056192727936, 0.34919403287759265, 0.2746256555005879, 0.12673078856467718, 0.17802394742842534, 0.1066909410606556, 0.2025076101506494]]","[[889109600.0, 781934700.0]]",123.24
4,"[[0.2553655057309939, 0.08698714051513182, 0.13598770104445776, 0.1362584169432517, 0.21633038963604986, 0.19417145059580276, 0.21417595515346863, 0.06912659254651501, 0.23027734455593155, 0.23453761575131193, 0.2225414669551043, 0.20929812623781116]]","[[908067900.0, 908009600.0]]",117.77
4,"[[0.25357110050786513, 0.23403161738241302, 0.21189798832183884, 0.22183552448869984, 0.2862068981746807, 0.1031988194006629, 0.23181524756657376, 0.09428947002734825, 0.3335657674689798, 0.15492314781099126, 0.0700298563826266, 0.09996693710759753]]","[[908067900.0, 906945000.0]]",126.14
4,"[[0.34411316925142876, 0.23766269666253764, 0.035666892602997435, 0.2938774637388287, 0.22169006544405936, 0.24141113566838918, 0.15559002566111776, 0.24177530257335164, 0.149758641217768, 0.22712206930067658, 0.04747184054402065, 0.23918585049229293]]","[[919467900.0, 847464600.0]]",125.79
4,"[[0.15205660672859303, 0.18046893623771065, 0.20961338346800146, 0.18207895307014393, 0.18409117464188685, 0.3123661830755972, 0.21653523272956146, 0.2997603368097012, 0.28118767751984713, 0.12137348455831867, 0.1432588867016285, 0.3451161494077984]]","[[883965500.0, 883209500.0]]",117.91
4,"[[0.3747747135530579, 0.11156153495574658, 0.3268967525471882, 0.11710439189954751, 0.10862847163743773, 0.1393807419825872, 0.14322158767081944, 0.1832321857985871, 0.18156826501128817, 0.17337381374007138, 0.05915444334535311, 0.2637362613798153]]","[[883965500.0, 883016700.0]]",128.09
4,"[[0.2740405370921965, 0.16544123884966735, 0.11333153851762405, 0.37335449993318093, 0.13350800348734812, 0.14521647890587147, 0.09773787570584651, 0.19336027428566754, 0.22049853518865878, 0.20710485558078529, 0.08900050309030044, 0.12251901930904624]]","[[897711900.0, 897634700.0]]",123.24
4,"[[0.05630182729957084, 0.21148536049104888, 0.1624149996702577, 0.17123335182986457, 0.14700452848860382, 0.18188014095407729, 0.12482787077930546, 0.1295460084831958, 0.1735881999790576, 0.28695066749106457, 0.2131905531125667, 0.15147057067684486]]","[[883965500.0, 882178500.0]]",125.19
4,"[[0.3515660230479968, 0.15530336689458898, 0.1456668156060978, 0.264574417267038, 0.30937161051425316, 0.18657255491691352, 0.28072379207043086, 0.16655973856849388, 0.24330161140448614, 0.15926602480545884, 0.30798746418749484, 0.32304383358671285]]","[[896432900.0, 895404900.0]]",118.5
4,"[[0.3202044382299526, 0.2904650838076902, 0.17447126366435997, 0.1487567075362888, 0.3221315331562401, 0.1010703997258025, 0.21045479065397277, 0.061609911105826504, 0.04325056751935252, 0.22489735773294503, 0.08182511095219133, 0.35627933296773406]]","[[918635600.0, 918635400.0]]",125.4
